0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-AT-2022-22R3386001061,AGENCIA TRIBUTARIA,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 18:00:00 CET (ISO: 2022-12-07T18:00:00+01:00),BOE-B-2022-35354,"96.847,68 €","123.387,75 €",Sin puja mínima,"2.000,00 €","4.842,38 €",CS LLANTERO 198,33459,CASTRILLON,Asturias,"34.000,00 €",,
SUB-JA-2022-201298,JUDICIAL EN VÍA DE APREMIO,3491 0000 05 0552 05,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 18:02:04 CET (ISO: 2022-12-07T18:02:04+01:00),"23.332,51 €",BOE-B-2022-35255,"26.087,45 €","0,00 €",Sin puja mínima,"521,74 €","1.304,37 €","CALLE DOCTOR GRAU BASSAS Nº 41, PLANTA 1ª, PUERTA 102",35007,LAS PALMAS DE GRAN CANARIA,Las Palmas,"45.391,38 €"
SUB-JA-2022-197884,JUDICIAL EN VÍA DE APREMIO,3961 0000 06 0931 15,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 18:19:48 CET (ISO: 2022-12-07T18:19:48+01:00),"65.578,01 €",BOE-B-2022-35242,"120.100,00 €","0,00 €",Sin puja mínima,"2.402,00 €","6.005,00 €",Avd. de Andalucia n6,41111,ALMENSILLA,Sevilla,"69.658,00 €"
SUB-NE-2022-1115988,NOTARIAL EN VENTA EXTRAJUDICIAL,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 18:34:15 CET (ISO: 2022-12-07T18:34:15+01:00),"13.010,51 €",BOE-B-2022-35403,No consta,"2.404,05 €",Sin puja mínima,Sin tramos,"120,20 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38670,Adeje,Santa Cruz de Tenerife,"5.000,00 €",
SUB-JA-2022-204002,JUDICIAL EN VÍA DE APREMIO,4395 0000 05 0768 11,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 18:42:56 CET (ISO: 2022-12-07T18:42:56+01:00),"42.336,78 €",BOE-B-2022-35259,"74.900,00 €","74.900,00 €",Sin puja mínima,"1.498,00 €","3.745,00 €","Avenida Alférez Provisional nº 7, vivienda piso 1º, pta. 156",46009,VALENCIA,Valencia/València,"58.422,00 €"
SUB-JA-2022-204190,JUDICIAL EN VÍA DE APREMIO,1994 0000 05 0024 14,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 18:50:28 CET (ISO: 2022-12-07T18:50:28+01:00),"36.598,85 €",BOE-B-2022-35267,"116.198,89 €","0,00 €",Sin puja mínima,"2.323,97 €","5.809,94 €",Avenida La Almunia 86,22400,Monzon,Huesca,"81.338,95 €"
SUB-JA-2022-203179,JUDICIAL EN VÍA DE APREMIO,0223 0000 06 1910 21,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 19:03:53 CET (ISO: 2022-12-07T19:03:53+01:00),"73.990,19 €",BOE-B-2022-35228,"141.320,00 €","0,00 €",Sin puja mínima,"2.826,40 €","7.066,00 €",C HELSINKI,04117,SAN ISIDRO- NÍJAR-,Almería,"5.652,80 €"
SUB-JA-2022-192946,JUDICIAL EN VÍA DE APREMIO,1352 0000 06 0824 12,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 19:13:21 CET (ISO: 2022-12-07T19:13:21+01:00),"391.637,85 €",BOE-B-2022-35284,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-204053,JUDICIAL EN VÍA DE APREMIO,4355 0000 05 0528 20,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 19:17:03 CET (ISO: 2022-12-07T19:17:03+01:00),"240.000,00 €",BOE-B-2022-35232,"70.693,75 €","0,00 €",Sin puja mínima,"1.413,87 €","3.534,68 €",AV SANTS PATRONS 6 Pl:EN Pt:03,46600,ALZIRA,Valencia/València,"60.796,41 €"
SUB-RC-2022-1710000145,RECAUDACIÓN TRIBUTARIA,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 19:21:12 CET (ISO: 2022-12-07T19:21:12+01:00),"29.196,68 €",BOE-B-2022-35378,"615.000,00 €","615.000,00 €","215.250,00 €","1.000,00 €","30.750,00 €",C/ Noguera 1,17250,Castell-Platja d'Aro,Girona,"231.250,00 €",
SUB-JV-2022-203759,JUDICIAL VOLUNTARIA,3350 0000 05 0036 22,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 19:55:19 CET (ISO: 2022-12-07T19:55:19+01:00),"0,00 €",BOE-B-2022-35268,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2022-1125987,NOTARIAL EN VENTA EXTRAJUDICIAL,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 20:13:21 CET (ISO: 2022-12-07T20:13:21+01:00),"11.730,81 €",BOE-B-2022-35401,No consta,"4.808,10 €",Sin puja mínima,Sin tramos,"240,41 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38670,Adeje,Santa Cruz de Tenerife,"7.000,00 €",
SUB-JA-2022-199722,JUDICIAL EN VÍA DE APREMIO,0033 0000 06 1396 20,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 20:26:48 CET (ISO: 2022-12-07T20:26:48+01:00),"118.824,33 €",BOE-B-2022-35224,"257.500,00 €","0,00 €",Sin puja mínima,"5.150,00 €","12.875,00 €","c/ Juan Sebastián Elcano, 48-5C",02005,ALBACETE,Albacete,"77.250,00 €"
SUB-JA-2022-204132,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0168 21,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 21:14:50 CET (ISO: 2022-12-07T21:14:50+01:00),"83.205,76 €",BOE-B-2022-35261,"351.319,25 €","0,00 €","200,00 €","7.026,38 €","17.565,96 €","Calle Santa Lucia, 3 - Piso: 1 - Puerta: EXT",28004,Madrid,Madrid,"316.387,10 €"
SUB-NE-2022-1135992,NOTARIAL EN VENTA EXTRAJUDICIAL,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 21:22:37 CET (ISO: 2022-12-07T21:22:37+01:00),"1.663,26 €",BOE-B-2022-35402,No consta,"5.409,11 €",Sin puja mínima,Sin tramos,"270,46 €","9.800,00 €",,,,,
SUB-JA-2022-204164,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0163 21,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 21:48:01 CET (ISO: 2022-12-07T21:48:01+01:00),"61.749,68 €",BOE-B-2022-35260,"103.600,00 €","0,00 €",Sin puja mínima,"2.072,00 €","5.180,00 €",CALLE SAN MARIANO Nº 106 4ºC,28022,MADRID,Madrid,"99.456,00 €"
SUB-JA-2022-204180,JUDICIAL EN VÍA DE APREMIO,4355 0000 06 0781 21,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 22:26:55 CET (ISO: 2022-12-07T22:26:55+01:00),"23.194,53 €",BOE-B-2022-35233,"205.457,84 €","0,00 €",Sin puja mínima,"4.109,15 €","10.272,89 €",AVENIDA SOBIRANIA NACIONAL,46600,ALZIRA,Valencia/València,"78.073,85 €"
SUB-JA-2021-183890,JUDICIAL EN VÍA DE APREMIO,3522 0000 06 0167 19,17-11-2022 18:00:00 CET (ISO: 2022-11-17T18:00:00+01:00),07-12-2022 23:10:11 CET (ISO: 2022-12-07T23:10:11+01:00),"38.203,33 €",BOE-B-2022-35274,"73.889,87 €","0,00 €",Sin puja mínima,"1.477,80 €","3.694,49 €",63 CALLE DOCTOR MARAÑON,35110,VECINDARIO,Las Palmas,"56.156,40 €"
SUB-JA-2022-194052,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0100 15,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),06-12-2022 00:15:43 CET (ISO: 2022-12-06T00:15:43+01:00),"78.553,82 €",BOE-B-2022-35067,"199.337,83 €","0,00 €",Sin puja mínima,Sin tramos,"9.966,89 €","CALLE CULLERA Nº 16, 11ºA ,FINCA REGISTRAL136275",28047,MADRID,Madrid,"95.501,00 €"
SUB-JC-2022-202933,JUDICIAL CONCURSAL,2245 0000 52 0186 21,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),06-12-2022 01:00:40 CET (ISO: 2022-12-06T01:00:40+01:00),"160.308,16 €",BOE-B-2022-35060,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-203818,JUDICIAL EN VÍA DE APREMIO,3814 0000 06 0277 19,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),06-12-2022 02:39:51 CET (ISO: 2022-12-06T02:39:51+01:00),"33.914,74 €",BOE-B-2022-35020,"68.000,00 €","0,00 €",Sin puja mínima,"1.360,00 €","3.400,00 €","C/EL DRAGO Nº1, 1º, PTA. 122",38679,ADEJE,Santa Cruz de Tenerife,"134.640,00 €"
SUB-JA-2022-204306,JUDICIAL EN VÍA DE APREMIO,1381 0000 64 0024 21,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),06-12-2022 04:23:25 CET (ISO: 2022-12-06T04:23:25+01:00),"46.147,16 €",BOE-B-2022-35125,"168.540,00 €","168.540,00 €",Sin puja mínima,Sin tramos,"8.427,00 €",CARRETERA DE CARRION,13000,CIUDAD REAL,Ciudad Real,"75.000,00 €"
SUB-JA-2022-203898,JUDICIAL EN VÍA DE APREMIO,3286 0000 06 0305 21,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"69.239,00 €",BOE-B-2022-35048,"118.995,04 €","0,00 €",Sin puja mínima,"2.379,90 €","5.949,75 €","CL BELMONE DE MIRANDA, 6, 9º IZDA.",33206,GIJON,Asturias,"123.754,80 €"
SUB-JV-2022-203217,JUDICIAL VOLUNTARIA,3961 0000 05 0510 17,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"0,00 €",BOE-B-2022-35035,"107.000,00 €","0,00 €","53.000,00 €","2.140,00 €","5.350,00 €",C/ Doñana Ana nº 3.,41130,Puebal del Rio,Sevilla,"53.000,00 €"
SUB-RC-2022-0025I20220042,RECAUDACIÓN TRIBUTARIA,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"1.557,44 €",BOE-B-2022-35211,"100.629,59 €","104.940,00 €","30.188,88 €","3.000,00 €","5.031,48 €",CL CERVANTES 38,02691,BONETE,Albacete,,
SUB-RC-2022-1400100122024,RECAUDACIÓN TRIBUTARIA,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"20.978,90 €",BOE-B-2022-35212,"46.948,12 €","46.948,12 €","14.100,00 €","2.500,00 €","2.347,41 €","Calle San Bartolomé, 14",14270,Hinojosa del Duque,Córdoba,,
SUB-JA-2022-199565,JUDICIAL EN VÍA DE APREMIO,1922 0000 06 1174 16,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"162.486,55 €",BOE-B-2022-35053,"354.250,00 €","0,00 €",Sin puja mínima,"7.085,00 €","17.712,50 €","PLAZA DE LA SOLEDAD, PORTAL 1, PLANTA 5, PUERTA A",21004,HUELVA,Huelva,"7.085,00 €"
SUB-RC-2022-2800500109518,RECAUDACIÓN TRIBUTARIA,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"117.023,57 €",BOE-B-2022-35213,"65.665,65 €","72.300,00 €","65.000,00 €","5.000,00 €","3.283,28 €",C/ JUAN PORTAS nº 60,28053,Madrid,Madrid,,
SUB-JA-2022-202995,JUDICIAL EN VÍA DE APREMIO,3944 0000 06 0015 21,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"118.196,00 €",BOE-B-2022-35054,"100.104,50 €","0,00 €",Sin puja mínima,"2.002,09 €","5.005,22 €",CARRETERA DE ZARAGOZA 5,22270,ALMUDEVAR,Huesca,"50.052,25 €"
SUB-JA-2022-201271,JUDICIAL EN VÍA DE APREMIO,3809 0000 05 0066 20,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"163.350,00 €",BOE-B-2022-35098,"163.350,00 €","163.350,00 €",Sin puja mínima,"3.267,00 €","8.167,50 €","calle Santa Rosa de Lima n.º 16, 3ª planta, puerta C",38002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,"147.015,00 €"
SUB-AT-2022-22R0886001291,AGENCIA TRIBUTARIA,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),BOE-B-2022-35184,"84.633,27 €","84.633,27 €",Sin puja mínima,"2.000,00 €","4.231,66 €",CL PERE PELEGRÍ 52 1 UN,08906,L'HOSPITALET DE LLOBREGAT,Barcelona,"22.000,00 €",,
SUB-JA-2022-199101,JUDICIAL EN VÍA DE APREMIO,0847 0000 06 0801 17,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:00:00 CET (ISO: 2022-12-05T18:00:00+01:00),"16.987,12 €",BOE-B-2022-35096,"85.000,00 €","0,00 €",Sin puja mínima,"1.700,00 €","4.250,00 €","AVENIDA DEL FERROCARRIL Nº 89, HOY Nº 1",08620,SANT VICENÇ DELS HORTS,Barcelona,"44.200,00 €"
SUB-JA-2022-203836,JUDICIAL EN VÍA DE APREMIO,3999 0000 00 1029 17,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:02:58 CET (ISO: 2022-12-05T18:02:58+01:00),"260.395,77 €",BOE-B-2022-35103,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-204004,JUDICIAL EN VÍA DE APREMIO,5096 0000 06 2110 11,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:12:19 CET (ISO: 2022-12-05T18:12:19+01:00),"54.860,51 €",BOE-B-2022-35015,"93.600,00 €","0,00 €",Sin puja mínima,"1.872,00 €","4.680,00 €",Los Bazanes numero 18,04510,Abla,Almería,"46.800,00 €"
SUB-JA-2018-93539,JUDICIAL EN VÍA DE APREMIO,3952 0000 06 1205 13,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:15:33 CET (ISO: 2022-12-05T18:15:33+01:00),"48.377,61 €",BOE-B-2022-35095,"165.760,00 €","0,00 €",Sin puja mínima,Sin tramos,"8.288,00 €",C/ DE LA CRUZ Nº 38,41830,HUEVAR DEL ALJARAFE,Sevilla,"82.880,00 €"
SUB-JA-2022-201982,JUDICIAL EN VÍA DE APREMIO,4985 0000 06 0035 20,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:19:48 CET (ISO: 2022-12-05T18:19:48+01:00),"186.934,10 €",BOE-B-2022-35055,"265.690,00 €","265.690,00 €",Sin puja mínima,"5.313,80 €","13.284,50 €","calle Ficus edificio 5 y 5A, planta baja 1",07400,ALCUDIA,Illes Balears,"196.610,60 €"
SUB-JA-2022-204189,JUDICIAL EN VÍA DE APREMIO,2696 0000 06 0076 20,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:28:59 CET (ISO: 2022-12-05T18:28:59+01:00),"70.759,75 €",BOE-B-2022-35094,"289.241,70 €","0,00 €",Sin puja mínima,"5.784,83 €","14.462,08 €","CALLE GOBERNADOR, 4 , 3º A",28200,SAN LORENZO DE EL ESCORIAL,Madrid,"167.760,07 €"
SUB-JA-2022-203918,JUDICIAL EN VÍA DE APREMIO,5049 0000 05 0118 21,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:31:17 CET (ISO: 2022-12-05T18:31:17+01:00),"42.789,85 €",BOE-B-2022-35114,"65.642,54 €","0,00 €",Sin puja mínima,"1.312,85 €","3.282,12 €",Calle Lope de Vega 2,31590,CASTEJON,Navarra,"59.078,25 €"
SUB-JA-2022-203311,JUDICIAL EN VÍA DE APREMIO,0737 0000 06 0079 20,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:31:44 CET (ISO: 2022-12-05T18:31:44+01:00),"195.833,83 €",BOE-B-2022-35050,"397.660,32 €","0,00 €",Sin puja mínima,"7.953,20 €","19.883,01 €","av de Canovelles, 12, atc 1ª",08420,Canovelles,Barcelona,"190.876,80 €"
SUB-JA-2022-199467,JUDICIAL EN VÍA DE APREMIO,2018 0000 05 0758 19,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:46:15 CET (ISO: 2022-12-05T18:46:15+01:00),"55.334,18 €",BOE-B-2022-35017,"66.111,33 €","0,00 €",Sin puja mínima,"1.322,22 €","3.305,56 €",número 12 de la calle Antonio Mendoza de Andújar,23740,ANDUJAR,Jaén,"60.822,12 €"
SUB-JA-2022-196110,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0054 21,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:52:16 CET (ISO: 2022-12-05T18:52:16+01:00),"216.234,81 €",BOE-B-2022-35069,"291.450,00 €","0,00 €",Sin puja mínima,"5.829,00 €","14.572,50 €","Plaza de San Vicente de Paul, Nº 2, ; 4º izquierda",28025,MADRID,Madrid,"122.409,00 €"
SUB-JA-2022-203353,JUDICIAL EN VÍA DE APREMIO,4919 0000 06 0688 20,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:56:21 CET (ISO: 2022-12-05T18:56:21+01:00),"128.170,97 €",BOE-B-2022-35121,"192.142,07 €","0,00 €",Sin puja mínima,"3.842,84 €","9.607,10 €","CALLE LA RIPA, Nº 5, 4º D",50006,ZARAGOZA,Zaragoza,"99.913,84 €"
SUB-JA-2020-159623,JUDICIAL EN VÍA DE APREMIO,1169 0000 06 0141 18,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 18:58:18 CET (ISO: 2022-12-05T18:58:18+01:00),"25.187,24 €",BOE-B-2022-35083,"60.973,75 €","0,00 €",Sin puja mínima,"1.219,47 €","3.048,68 €","CALLE BLASCO IBAÑEZ NÚM.3, 1ºF",10600,PLASENCIA,Cáceres,"25.608,87 €"
SUB-JC-2022-202778,JUDICIAL CONCURSAL,5133 0000 52 2088 19,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 19:02:36 CET (ISO: 2022-12-05T19:02:36+01:00),"1,00 €",BOE-B-2022-35123,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-202393,JUDICIAL EN VÍA DE APREMIO,0183 0000 06 0754 20,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 19:03:01 CET (ISO: 2022-12-05T19:03:01+01:00),"49.526,42 €",BOE-B-2022-35077,"117.032,91 €","0,00 €",Sin puja mínima,"2.340,66 €","5.851,65 €","CALLE VIRGEN DEL ROSARIO 3B, PT 6B,",03179,FORMENTERA DEL SEGURA,Alicante/Alacant,"37.450,56 €"
SUB-JA-2022-203732,JUDICIAL EN VÍA DE APREMIO,4237 0000 06 2140 18,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 19:10:53 CET (ISO: 2022-12-05T19:10:53+01:00),"172.253,58 €",BOE-B-2022-35041,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-AT-2022-22R0886001260,AGENCIA TRIBUTARIA,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 19:22:58 CET (ISO: 2022-12-05T19:22:58+01:00),BOE-B-2022-35193,"195.065,70 €","195.065,70 €",Sin puja mínima,"2.000,00 €","9.753,28 €",CL DOMENECH SUGRAÑES I GRAS 9 1 BJ C,43840,SALOU,Tarragona,"132.000,00 €",,
SUB-JV-2022-203705,JUDICIAL VOLUNTARIA,1166 0000 04 0954 17,15-11-2022 18:00:00 CET (ISO: 2022-11-15T18:00:00+01:00),05-12-2022 19:32:07 CET (ISO: 2022-12-05T19:32:07+01:00),"0,00 €",BOE-B-2022-35122,"45.922,00 €","0,00 €","27.553,20 €","2.000,00 €","2.296,10 €","URBANIZACIÓN VIZCONDE DE ESCORIAZA Nº 14, PISO 2, DERECHA",50002,ZARAGOZA,Zaragoza,"41.553,20 €"
